L1_S24_F1844,L1_S24_F1846,Response
-0.306,0.201,0
-0.038,-0.106,0
0.23399999999999999,-0.155,0
-0.318,0.121,0
-0.049,-0.145,0
0.002,0.115,0
0.15,-0.14,0
-0.28600000000000003,-0.096,0
-0.2,0.155,0
-0.053,-0.10300000000000001,0
-0.039,-0.142,0
-0.004,0.11,0
-0.254,0.177,0
-0.013999999999999999,-0.10099999999999999,0
-0.11199999999999999,-0.153,0
0.031,0.15,0
-0.209,-0.035,0
-0.094,-0.057,0
-0.052000000000000005,0.158,0
-0.218,0.151,0
-0.196,0.153,0
0.129,0.071,0
-0.315,-0.034,0
0.05,-0.125,0
-0.337,0.25,0
0.052000000000000005,-0.106,0
0.23800000000000002,0.045,0
-0.015,0.08,0
0.337,-0.19899999999999998,0
0.337,-0.19899999999999998,0
-0.319,0.174,0
-0.179,0.18600000000000003,0
-0.033,-0.146,0
0.213,-0.182,0
-0.177,-0.063,0
0.29,-0.23,0
-0.128,-0.077,0
0.005,0.139,0
-0.14400000000000002,0.195,0
-0.087,0.166,0
-0.252,-0.10400000000000001,0
-0.131,-0.086,0
0.213,0.106,0
-0.158,-0.151,0
-0.013000000000000001,0.153,0
0.079,0.08900000000000001,0
-0.203,-0.09,0
-0.015,0.107,0
0.023,-0.128,0
0.109,0.092,0
-0.11,0.16,0
-0.147,-0.092,0
-0.316,-0.084,0
-0.019,-0.20800000000000002,0
0.026000000000000002,0.155,0
0.096,0.114,0
-0.08800000000000001,0.155,0
0.08199999999999999,-0.149,0
0.175,0.048,0
0.262,-0.191,0
0.040999999999999995,-0.162,0
-0.316,0.205,0
-0.27399999999999997,0.168,0
0.142,-0.141,0
-0.009000000000000001,0.086,0
0.139,-0.14300000000000002,0
-0.045,0.157,0
-0.21899999999999997,0.182,0
-0.354,0.003,0
0.057,0.139,0
0.111,-0.13699999999999998,0
-0.17300000000000001,-0.067,0
0.36,-0.228,0
0.21100000000000002,-0.141,0
-0.302,-0.031,0
-0.151,0.128,0
0.374,-0.21600000000000003,0
0.247,0.035,0
-0.325,-0.015,0
0.18100000000000002,0.08900000000000001,0
0.22899999999999998,0.077,0
-0.20600000000000002,-0.057999999999999996,0
-0.126,-0.069,0
-0.218,0.16399999999999998,0
0.043,0.096,0
0.213,0.063,0
0.381,-0.218,0
-0.016,-0.105,0
0.068,-0.107,0
0.006,-0.11599999999999999,0
0.008,0.105,0
0.27,0.018000000000000002,0
-0.12300000000000001,0.16699999999999998,0
-0.155,-0.061,0
-0.305,-0.07,0
-0.08199999999999999,-0.10099999999999999,0
-0.042,0.10800000000000001,0
0.013000000000000001,0.151,0
0.29600000000000004,-0.18899999999999997,0
-0.239,0.183,0
-0.02,0.111,0
-0.168,-0.052000000000000005,0
-0.009000000000000001,0.10099999999999999,0
0.11800000000000001,-0.127,0
-0.365,0.247,0
0.40700000000000003,0.003,0
-0.16,0.159,0
0.048,-0.19,0
0.153,0.068,0
0.272,0.048,0
-0.067,-0.08900000000000001,0
0.16,0.047,0
-0.054000000000000006,-0.09300000000000001,0
-0.027000000000000003,0.163,0
-0.006999999999999999,0.136,0
-0.006,0.159,0
-0.043,0.125,0
0.242,0.059000000000000004,0
0.121,-0.163,0
-0.011000000000000001,-0.1,0
-0.345,0.188,0
0.319,0.037000000000000005,0
-0.023,0.14800000000000002,0
-0.201,-0.07400000000000001,0
0.193,-0.161,0
0.28800000000000003,0.037000000000000005,0
-0.05,-0.09,0
-0.10400000000000001,-0.078,0
0.076,-0.127,0
-0.336,0.166,0
0.057,-0.156,0
0.321,0.025,0
-0.27699999999999997,0.19,0
0.385,0.009000000000000001,0
0.281,-0.182,0
-0.319,0.19,0
-0.15,0.16699999999999998,0
0.059000000000000004,0.147,0
0.028999999999999998,0.095,0
0.098,0.11199999999999999,0
-0.037000000000000005,-0.12300000000000001,0
-0.043,-0.092,0
0.08199999999999999,0.11699999999999999,0
-0.040999999999999995,-0.11,0
-0.157,-0.068,0
-0.156,0.162,0
0.08,-0.12300000000000001,0
0.026000000000000002,0.14300000000000002,0
-0.106,-0.08199999999999999,0
0.004,-0.094,0
-0.001,0.133,0
0.113,0.08800000000000001,0
-0.115,-0.081,0
-0.06,0.105,0
-0.09,-0.11699999999999999,0
-0.11,-0.122,0
0.26,0.05,0
0.073,0.11699999999999999,0
0.215,-0.16699999999999998,0
-0.254,0.177,0
0.019,0.122,0
0.255,0.045,0
-0.034,0.09699999999999999,0
-0.326,-0.061,0
-0.326,-0.061,0
0.242,-0.221,0
0.253,0.063,0
0.078,-0.11800000000000001,0
-0.24100000000000002,0.19,0
-0.10300000000000001,0.13,0
-0.326,-0.001,0
-0.05,-0.105,0
0.102,0.149,0
-0.14400000000000002,0.175,0
0.204,0.073,0
0.156,-0.133,0
0.028999999999999998,-0.105,0
0.315,-0.198,0
0.2,-0.134,0
-0.36,0.044000000000000004,0
-0.36,0.044000000000000004,0
0.185,0.057999999999999996,0
-0.057,-0.07,0
-0.205,0.163,0
0.319,0.06,0
-0.08800000000000001,0.146,0
-0.031,-0.138,0
-0.1,0.156,0
-0.079,0.174,0
0.015,-0.10300000000000001,0
0.321,-0.195,0
-0.217,0.18100000000000002,0
-0.23199999999999998,-0.136,0
-0.011000000000000001,-0.077,0
-0.11900000000000001,-0.078,0
0.33899999999999997,0.004,0
0.24600000000000002,-0.174,0
-0.31,-0.013000000000000001,0
0.23600000000000002,0.053,0
-0.192,-0.076,0
0.285,-0.209,0
-0.131,-0.11599999999999999,0
0.218,0.092,0
0.22899999999999998,-0.174,0
-0.268,-0.051,0
-0.023,-0.171,0
-0.004,-0.11699999999999999,0
-0.068,0.132,0
0.099,0.07400000000000001,0
0.099,0.07400000000000001,0
0.114,-0.11699999999999999,0
-0.096,-0.08800000000000001,0
-0.032,0.145,0
-0.111,0.141,0
-0.301,-0.141,0
0.031,0.157,0
0.03,-0.096,0
-0.276,-0.32899999999999996,0
0.14800000000000002,0.077,0
-0.034,0.141,0
0.16,0.08900000000000001,0
0.268,-0.172,0
0.22399999999999998,-0.166,0
0.125,-0.163,0
-0.025,-0.095,0
0.094,-0.126,0
-0.25,0.217,0
-0.24100000000000002,0.14800000000000002,0
0.267,0.08,0
0.157,-0.155,0
0.10099999999999999,-0.147,0
0.009000000000000001,-0.135,0
0.053,0.147,0
-0.21100000000000002,0.163,0
-0.071,-0.08199999999999999,0
0.264,0.043,0
-0.095,-0.129,0
0.061,0.11699999999999999,0
-0.13699999999999998,0.18,0
-0.32799999999999996,0.20600000000000002,0
-0.223,-0.034,0
0.306,0.011000000000000001,0
0.19699999999999998,-0.153,0
-0.287,-0.151,0
-0.01,0.139,0
0.17600000000000002,-0.125,0
-0.136,0.139,0
0.08800000000000001,-0.162,1
0.022000000000000002,0.147,0
-0.096,0.133,0
-0.244,0.158,0
-0.34299999999999997,-0.003,0
-0.14800000000000002,-0.055,0
0.174,0.092,0
-0.318,0.1,0
-0.183,0.14800000000000002,0
-0.185,0.18899999999999997,0
-0.017,0.147,0
0.083,-0.132,0
-0.151,0.145,0
0.095,0.079,0
-0.08800000000000001,0.17,0
-0.132,0.11800000000000001,0
-0.165,0.138,0
0.02,-0.109,0
0.062,0.111,0
0.34299999999999997,-0.19899999999999998,0
0.055,0.10099999999999999,0
-0.149,-0.083,0
-0.244,0.21100000000000002,0
-0.184,-0.038,0
-0.063,-0.154,0
-0.091,0.125,0
0.165,0.065,1
0.158,-0.14800000000000002,0
-0.066,0.135,0
-0.066,-0.087,0
-0.109,0.15,0
-0.16399999999999998,0.177,0
0.031,0.109,0
0.043,-0.125,0
-0.32,0.247,0
0.115,-0.11800000000000001,0
-0.127,0.14400000000000002,0
-0.313,0.237,0
0.175,0.076,0
0.174,0.095,0
-0.17600000000000002,0.19399999999999998,0
-0.187,-0.098,0
-0.254,0.188,0
0.23399999999999999,0.105,0
0.174,-0.151,0
0.006999999999999999,-0.10800000000000001,0
0.038,0.149,0
-0.024,-0.192,0
-0.141,0.10099999999999999,0
-0.078,-0.1,0
0.278,-0.183,0
-0.177,-0.053,0
0.040999999999999995,-0.11800000000000001,0
0.005,-0.10400000000000001,0
0.335,-0.233,0
-0.062,0.132,0
0.098,-0.121,0
-0.18600000000000003,0.14300000000000002,0
0.011000000000000001,0.106,0
0.157,-0.139,0
-0.22699999999999998,0.142,0
0.382,0.01,0
-0.14,0.165,0
0.141,0.11800000000000001,0
-0.045,-0.094,0
0.177,-0.131,0
-0.11,-0.11900000000000001,0
-0.042,0.114,0
0.17800000000000002,0.078,0
-0.059000000000000004,0.142,0
0.225,0.051,0
-0.054000000000000006,0.149,0
-0.171,-0.042,0
-0.09300000000000001,-0.091,0
0.433,-0.24600000000000002,0
0.036000000000000004,0.12300000000000001,0
0.275,0.033,0
0.207,0.064,0
-0.016,0.10300000000000001,0
-0.325,-0.01,0
0.14,-0.134,0
0.076,0.141,0
-0.20199999999999999,0.155,0
0.20199999999999999,0.071,0
0.479,-0.256,0
-0.318,0.177,0
0.011000000000000001,-0.10099999999999999,0
0.1,0.069,0
-0.069,0.174,0
0.09,-0.109,0
0.191,0.071,0
0.016,0.11599999999999999,0
-0.276,0.21600000000000003,0
-0.172,0.185,0
0.057,-0.15,0
-0.037000000000000005,0.115,0
0.256,0.09300000000000001,0
-0.17,-0.067,0
-0.27399999999999997,0.21,0
-0.247,0.141,0
0.231,0.046,0
-0.09,0.156,0
0.172,0.049,0
0.044000000000000004,-0.157,0
0.34,-0.2,0
-0.16899999999999998,-0.087,0
-0.196,-0.071,0
0.012,-0.099,0
-0.256,0.155,0
-0.026000000000000002,-0.111,0
-0.026000000000000002,-0.111,0
0.413,-0.223,0
0.102,0.077,0
0.19399999999999998,-0.12,0
-0.11,0.179,0
-0.256,0.207,0
-0.242,0.209,0
-0.19899999999999998,0.127,0
-0.295,0.035,0
-0.018000000000000002,-0.105,0
0.331,0.018000000000000002,0
-0.06,0.149,0
-0.091,0.12,0
0.325,-0.188,0
-0.040999999999999995,0.162,0
-0.14,0.14,0
0.22,-0.184,0
0.052000000000000005,-0.13699999999999998,0
-0.299,-0.613,1
-0.299,-0.613,0
-0.289,0.183,0
-0.18600000000000003,-0.039,0
0.415,0.013999999999999999,0
-0.115,-0.11199999999999999,0
-0.174,-0.078,0
-0.19399999999999998,-0.05,0
-0.077,0.13699999999999998,0
-0.244,0.19699999999999998,0
-0.27,0.158,0
0.071,-0.105,0
0.126,-0.18600000000000003,0
0.025,-0.10300000000000001,0
0.01,0.015,0
0.055999999999999994,0.107,0
0.037000000000000005,0.12300000000000001,0
-0.145,-0.052000000000000005,0
-0.298,0.204,0
-0.209,-0.102,0
0.064,-0.16,0
-0.08,-0.191,0
-0.149,-0.10400000000000001,0
-0.111,0.16699999999999998,0
0.14,0.067,1
-0.105,0.11,0
-0.145,-0.07400000000000001,0
0.113,-0.14400000000000002,0
-0.16,-0.09699999999999999,0
-0.258,0.145,0
0.332,0.006,0
-0.10300000000000001,-0.12,0
0.188,-0.19899999999999998,0
0.201,0.08900000000000001,0
0.098,-0.14,0
0.098,-0.14,0
0.061,-0.132,0
0.036000000000000004,-0.10400000000000001,0
-0.16399999999999998,-0.075,0
-0.075,0.145,0
-0.21100000000000002,0.155,0
0.06,-0.1,0
-0.053,0.12300000000000001,0
0.24600000000000002,-0.172,0
0.145,-0.132,0
0.025,0.11800000000000001,0
0.23800000000000002,0.06,0
-0.20600000000000002,0.16899999999999998,0
-0.271,0.188,0
0.155,0.1,0
-0.01,-0.109,0
0.21100000000000002,-0.162,0
-0.052000000000000005,-0.07400000000000001,0
0.002,0.114,0
0.086,-0.10300000000000001,0
0.086,-0.10300000000000001,0
-0.23199999999999998,-0.016,0
-0.096,0.14400000000000002,0
0.233,0.081,0
-0.055999999999999994,-0.083,0
-0.053,0.10300000000000001,0
0.096,0.073,0
0.22899999999999998,0.073,0
-0.34600000000000003,0.153,0
-0.342,-0.015,0
0.027000000000000003,0.145,0
0.225,0.095,0
0.23199999999999998,0.10800000000000001,0
0.344,0.023,0
0.289,0.019,0
-0.06,0.145,0
0.556,-0.27699999999999997,0
0.556,-0.27699999999999997,0
0.053,0.106,0
-0.102,-0.07400000000000001,0
-0.34299999999999997,0.003,0
0.15,-0.158,0
0.0,-0.129,0
0.157,0.076,0
-0.163,-0.079,0
0.231,-0.17800000000000002,0
-0.187,-0.212,0
0.012,0.141,0
0.28,0.075,0
0.193,-0.147,0
-0.159,0.154,0
-0.33399999999999996,0.20199999999999999,0
0.113,-0.129,0
-0.106,-0.079,0
-0.223,-0.054000000000000006,0
0.016,0.149,0
-0.004,0.14800000000000002,0
-0.311,0.018000000000000002,0
0.08199999999999999,-0.11599999999999999,0
-0.302,-0.053,0
0.32799999999999996,-0.207,0
0.10300000000000001,0.102,0
0.10300000000000001,0.102,0
-0.20600000000000002,-0.069,0
0.105,0.114,0
0.125,-0.14800000000000002,0
-0.214,-0.066,0
-0.251,0.177,0
-0.231,0.187,0
-0.11,0.147,0
0.016,0.14800000000000002,0
-0.07200000000000001,0.141,0
0.07200000000000001,0.107,0
0.273,0.043,0
0.013000000000000001,-0.079,0
-0.14,-0.132,0
-0.051,-0.071,0
-0.198,0.18,0
-0.106,0.16699999999999998,0
-0.083,-0.15,0
-0.185,-0.033,0
0.4,-0.231,0
0.11199999999999999,-0.126,0
0.349,0.006999999999999999,0
-0.16699999999999998,0.191,0
-0.16699999999999998,0.191,0
-0.126,0.152,0
0.465,-0.24600000000000002,0
-0.07400000000000001,-0.10400000000000001,0
0.259,0.061,0
0.142,-0.20800000000000002,0
0.226,0.035,0
0.231,0.054000000000000006,0
0.07,-0.10300000000000001,0
0.015,0.11199999999999999,0
-0.225,0.11900000000000001,0
-0.047,0.11599999999999999,0
-0.011000000000000001,0.11800000000000001,0
-0.003,-0.102,0
-0.115,-0.062,0
0.09,0.085,0
0.085,0.10400000000000001,0
0.08900000000000001,0.10800000000000001,0
-0.336,0.212,0
-0.243,0.145,0
0.126,-0.136,0
0.043,0.10800000000000001,0
-0.087,-0.085,0
0.23,0.022000000000000002,0
0.131,0.09300000000000001,0
-0.145,-0.111,0
-0.052000000000000005,0.196,0
0.043,-0.10800000000000001,0
0.19899999999999998,-0.175,0
0.249,-0.168,0
0.10300000000000001,-0.079,0
-0.094,-0.066,0
0.017,0.11800000000000001,0
0.192,-0.299,0
0.267,0.017,0
0.066,0.083,0
0.094,-0.13699999999999998,0
-0.154,0.151,0
0.087,-0.115,0
-0.354,0.221,0
-0.13699999999999998,-0.109,0
-0.121,0.165,0
0.106,-0.11,0
-0.287,0.20800000000000002,0
0.11800000000000001,-0.128,0
0.292,-0.183,0
0.276,0.021,0
-0.10099999999999999,-0.069,0
0.055999999999999994,0.099,0
0.303,0.051,0
0.011000000000000001,-0.133,0
0.057999999999999996,0.115,0
-0.11699999999999999,-0.084,0
0.002,0.111,0
-0.27399999999999997,0.084,0
-0.11599999999999999,-0.064,0
-0.36,-0.003,0
0.006,0.166,0
-0.08900000000000001,0.162,0
-0.066,0.136,0
-0.225,0.14300000000000002,0
0.136,0.094,0
0.08,-0.132,0
-0.182,0.124,0
0.091,0.098,0
-0.1,-0.07400000000000001,0
0.213,-0.135,0
-0.055,-0.096,0
-0.141,-0.08800000000000001,0
-0.099,-0.048,0
-0.182,0.109,0
-0.14400000000000002,-0.1,0
0.132,-0.126,0
0.374,-0.22,0
0.049,0.1,0
-0.098,-0.068,0
-0.309,-0.013000000000000001,0
0.095,-0.1,0
0.1,0.095,0
-0.044000000000000004,0.162,0
-0.099,-0.129,0
-0.294,-0.002,0
0.14300000000000002,-0.14300000000000002,0
-0.262,-0.037000000000000005,0
0.092,-0.14300000000000002,0
0.069,0.078,0
-0.16699999999999998,0.136,0
-0.2,-0.099,0
-0.128,-0.083,0
-0.228,-0.055,0
-0.32299999999999995,0.179,0
0.115,-0.133,0
-0.23,0.171,0
-0.07,-0.109,0
-0.172,0.187,0
0.10400000000000001,-0.161,0
-0.066,0.135,0
0.192,-0.14,0
-0.17800000000000002,0.166,0
-0.017,-0.11,1
-0.017,-0.11,1
-0.017,-0.11,0
0.145,0.065,0
-0.064,0.135,0
-0.013000000000000001,-0.1,0
0.469,-0.252,0
-0.16699999999999998,-0.036000000000000004,0
0.12,-0.191,0
-0.087,-0.095,0
-0.155,0.146,0
-0.016,0.115,0
-0.27399999999999997,0.166,0
0.32,0.026000000000000002,0
-0.14,0.171,0
0.142,-0.147,0
0.028999999999999998,0.159,0
0.33399999999999996,-0.205,0
0.385,-0.015,0
-0.28600000000000003,-0.084,0
-0.09300000000000001,-0.121,0
0.069,0.174,0
-0.044000000000000004,0.10099999999999999,0
0.057,0.122,0
0.287,-0.191,0
-0.172,0.21100000000000002,0
0.141,-0.17300000000000001,0
0.053,-0.12300000000000001,0
0.059000000000000004,-0.129,0
-0.18899999999999997,-0.025,0
-0.20199999999999999,-0.076,0
-0.25,0.175,0
0.013000000000000001,0.113,0
0.382,0.02,0
0.03,-0.13699999999999998,0
0.121,0.07,0
0.013999999999999999,-0.125,0
-0.142,-0.092,0
0.08800000000000001,-0.12,0
-0.098,0.157,0
-0.159,-0.07400000000000001,0
0.172,0.073,0
0.151,0.069,0
-0.198,-0.149,0
-0.14400000000000002,0.163,0
0.064,-0.11199999999999999,0
-0.19,-0.034,0
-0.131,-0.078,0
0.424,-0.023,0
-0.289,-0.012,0
0.217,0.07200000000000001,0
-0.024,0.11199999999999999,0
-0.073,-0.091,0
-0.11,0.18100000000000002,0
-0.336,0.203,0
0.075,-0.159,0
-0.17,-0.040999999999999995,0
-0.326,0.142,0
-0.10099999999999999,0.153,0
-0.013999999999999999,-0.11800000000000001,0
-0.22699999999999998,-0.13699999999999998,0
-0.062,0.11900000000000001,0
0.381,-0.254,0
0.011000000000000001,-0.12300000000000001,0
0.11699999999999999,0.08,0
-0.011000000000000001,-0.092,0
-0.179,-0.179,0
-0.132,-0.106,0
-0.217,-0.039,0
0.13,-0.162,0
-0.095,-0.011000000000000001,0
0.066,0.096,0
-0.19899999999999998,0.131,0
0.066,0.109,0
0.151,0.079,0
-0.163,0.157,0
0.01,0.134,0
-0.365,0.016,0
0.066,0.10099999999999999,0
0.193,-0.159,0
-0.127,-0.114,0
0.034,-0.11800000000000001,0
-0.008,-0.105,0
-0.24,-0.11800000000000001,0
-0.195,0.193,0
0.39399999999999996,0.002,0
0.282,-0.183,0
-0.012,0.122,0
-0.023,-0.147,0
0.07,0.114,0
0.40399999999999997,0.006999999999999999,0
0.096,0.09,0
-0.282,-0.057,0
-0.16399999999999998,0.166,0
0.198,-0.157,0
0.21600000000000003,-0.162,0
-0.034,0.105,0
0.023,0.113,0
0.162,0.07400000000000001,0
-0.18899999999999997,0.15,0
-0.055,-0.106,0
-0.331,0.204,0
-0.033,0.122,0
-0.081,-0.11,0
0.18899999999999997,-0.159,0
-0.015,0.14300000000000002,0
-0.204,0.177,0
0.278,-0.192,0
0.105,-0.11199999999999999,0
-0.249,0.193,0
0.22699999999999998,-0.16899999999999998,0
-0.018000000000000002,-0.085,0
0.049,-0.127,0
0.132,0.084,0
-0.003,0.10400000000000001,0
-0.157,0.17800000000000002,0
-0.069,-0.067,0
-0.316,0.228,0
0.18100000000000002,-0.155,0
0.057999999999999996,0.105,0
-0.069,-0.057,0
0.052000000000000005,0.132,0
0.052000000000000005,0.132,0
-0.205,-0.14,0
-0.126,-0.061,0
0.08800000000000001,0.09699999999999999,0
-0.067,-0.12300000000000001,0
-0.293,0.004,0
0.192,-0.23600000000000002,0
0.10300000000000001,-0.113,0
0.363,0.01,0
-0.003,0.085,0
-0.079,-0.091,0
-0.20199999999999999,-0.028999999999999998,0
-0.07200000000000001,0.13,0
0.204,-0.159,0
-0.162,0.128,0
0.293,-0.183,0
0.004,0.135,0
-0.068,0.109,0
0.226,-0.17600000000000002,0
-0.084,0.192,0
0.245,0.06,0
-0.092,-0.08,0
0.28300000000000003,0.012,0
0.243,0.036000000000000004,0
-0.025,0.156,0
-0.319,-0.019,0
-0.264,-0.01,0
0.264,0.059000000000000004,0
-0.177,0.179,0
0.179,-0.14800000000000002,0
-0.055999999999999994,0.127,0
-0.039,-0.19699999999999998,0
0.028999999999999998,-0.11199999999999999,0
-0.233,-0.11699999999999999,0
-0.121,-0.049,0
0.182,0.081,0
-0.07400000000000001,-0.076,0
-0.266,-0.252,0
0.215,0.057999999999999996,0
0.14,0.085,0
0.114,-0.135,0
0.055,0.106,0
0.106,0.124,0
-0.10400000000000001,0.122,0
0.075,-0.113,0
-0.124,0.139,0
-0.064,-0.14300000000000002,0
0.11199999999999999,-0.14400000000000002,0
0.368,-0.215,0
-0.063,-0.071,0
-0.16,0.19699999999999998,0
0.183,0.06,0
-0.023,-0.106,0
-0.275,-0.003,0
-0.133,0.17,0
0.075,-0.122,0
0.302,-0.17300000000000001,0
0.494,-0.016,0
0.069,-0.14800000000000002,0
-0.069,0.149,0
0.08800000000000001,-0.135,0
-0.301,0.18,0
-0.02,-0.1,0
0.20800000000000002,-0.16399999999999998,0
0.077,0.13,0
-0.062,0.163,0
-0.18,0.14800000000000002,0
-0.002,-0.08,0
-0.105,0.195,0
0.16,0.08800000000000001,0
0.099,-0.11599999999999999,0
-0.128,0.179,0
0.267,0.095,0
0.33299999999999996,0.03,0
0.318,-0.19699999999999998,0
0.095,-0.133,0
-0.156,-0.1,0
0.45,-0.239,0
-0.141,0.153,0
-0.075,-0.08800000000000001,0
0.018000000000000002,0.16,0
-0.065,0.17600000000000002,0
-0.298,-0.39899999999999997,0
0.391,0.013000000000000001,0
0.14400000000000002,-0.151,0
-0.076,-0.08800000000000001,0
-0.012,0.11599999999999999,0
0.095,-0.149,0
-0.20199999999999999,-0.048,0
0.282,-0.192,0
0.133,-0.174,0
0.165,0.091,0
0.193,0.09699999999999999,0
0.054000000000000006,0.133,0
-0.067,0.149,0
-0.067,0.149,0
-0.067,0.149,0
-0.27699999999999997,-0.05,0
0.079,0.098,0
-0.039,0.159,0
-0.188,0.16899999999999998,0
-0.129,0.11900000000000001,0
0.068,-0.102,0
0.068,-0.102,0
-0.031,0.126,0
-0.35200000000000004,0.195,0
0.145,0.098,0
0.06,0.122,0
-0.18899999999999997,0.126,0
0.22399999999999998,-0.19399999999999998,0
0.317,0.051,0
-0.015,0.145,0
-0.253,0.16399999999999998,0
0.305,-0.17800000000000002,0
0.114,-0.139,0
-0.327,0.196,0
0.06,-0.129,0
0.247,-0.231,0
-0.16399999999999998,0.19699999999999998,0
0.132,0.087,0
0.415,0.011000000000000001,0
-0.244,-0.057,0
-0.26899999999999996,0.215,0
-0.253,0.166,0
-0.253,0.166,0
-0.182,-0.038,0
-0.182,-0.038,0
-0.172,0.15,0
-0.146,0.149,0
-0.132,-0.08900000000000001,0
0.11199999999999999,0.09300000000000001,0
-0.057999999999999996,-0.096,0
0.272,-0.177,0
-0.131,0.15,0
0.41200000000000003,-0.001,0
0.065,-0.107,0
0.085,-0.14400000000000002,0
-0.239,0.187,0
-0.11599999999999999,0.139,0
0.027999999999999997,0.136,0
-0.179,0.23199999999999998,0
0.19,-0.152,0
0.19,-0.152,0
0.021,-0.10099999999999999,0
-0.028999999999999998,-0.099,0
-0.09,-0.09,0
-0.23600000000000002,-0.009000000000000001,0
0.044000000000000004,-0.128,0
0.263,0.057999999999999996,0
-0.185,-0.067,0
0.018000000000000002,-0.09699999999999999,0
0.252,-0.168,0
-0.267,-0.08,0
-0.201,0.147,0
0.06,-0.14,0
-0.358,0.242,0
0.262,0.044000000000000004,0
-0.267,-0.047,0
-0.23,-0.028999999999999998,0
-0.17600000000000002,0.19,0
-0.196,-0.032,0
0.062,-0.111,0
-0.113,-0.07200000000000001,0
-0.20600000000000002,-0.09300000000000001,0
0.027000000000000003,-0.11199999999999999,0
-0.24,0.157,0
-0.02,0.17300000000000001,0
-0.099,-0.10800000000000001,0
0.047,-0.10300000000000001,0
0.026000000000000002,0.135,0
0.042,0.113,0
0.22699999999999998,-0.182,0
-0.031,-0.154,0
-0.17600000000000002,-0.07400000000000001,0
-0.163,-0.095,0
0.151,0.09300000000000001,0
0.043,-0.16,0
0.12,-0.114,0
0.272,0.076,0
0.22399999999999998,-0.161,0
-0.076,0.128,0
0.259,0.024,0
-0.201,-0.21899999999999997,0
-0.085,0.11699999999999999,0
-0.225,-0.099,0
-0.102,-0.114,0
0.005,0.113,0
0.196,-0.183,0
0.038,0.136,0
0.114,-0.152,0
0.13699999999999998,0.085,0
-0.11699999999999999,0.14400000000000002,0
0.022000000000000002,0.11,0
-0.131,0.129,0
0.026000000000000002,0.128,0
0.17800000000000002,-0.162,0
-0.249,-0.10800000000000001,0
-0.184,0.147,0
-0.273,-0.009000000000000001,0
-0.07200000000000001,0.17300000000000001,0
-0.299,-0.043,0
-0.157,-0.054000000000000006,0
-0.057,-0.027000000000000003,0
-0.055999999999999994,0.131,0
0.022000000000000002,-0.113,0
-0.105,0.17800000000000002,0
-0.133,0.193,0
-0.015,-0.10400000000000001,0
0.509,-0.27699999999999997,0
-0.21600000000000003,-0.065,0
-0.271,-0.166,1
-0.271,-0.166,0
0.292,0.033,1
0.292,0.033,0
0.371,0.018000000000000002,0
-0.141,-0.122,0
-0.213,0.20199999999999999,0
-0.122,0.158,0
0.27,0.038,0
0.157,-0.086,0
-0.214,0.179,0
-0.145,-0.091,0
0.066,-0.122,0
0.226,-0.166,0
-0.23199999999999998,-0.059000000000000004,0
0.136,-0.14400000000000002,0
-0.193,-0.036000000000000004,0
-0.105,0.13699999999999998,0
-0.128,0.151,0
0.15,0.086,0
0.027000000000000003,-0.11599999999999999,0
0.275,-0.182,0
0.11,0.087,0
-0.305,-0.02,0
0.077,0.10300000000000001,0
-0.091,-0.136,0
-0.188,-0.087,0
-0.247,-0.059000000000000004,0
0.41,-0.221,0
0.314,-0.209,0
-0.025,-0.192,0
0.302,-0.17600000000000002,0
0.35200000000000004,0.026000000000000002,0
0.023,-0.11699999999999999,0
0.012,0.113,0
-0.251,-0.091,0
0.308,-0.187,0
0.132,-0.134,0
-0.318,0.19399999999999998,0
-0.16,-0.121,0
-0.289,-0.066,0
-0.08,0.113,0
0.096,-0.16699999999999998,0
0.042,-0.135,0
-0.115,-0.09300000000000001,0
-0.22899999999999998,0.19,0
0.027999999999999997,0.139,0
-0.29100000000000004,0.212,0
-0.287,-0.005,0
0.205,-0.156,0
0.255,0.022000000000000002,0
0.349,-0.19899999999999998,0
0.11199999999999999,0.095,0
0.145,-0.142,0
0.008,0.109,0
-0.16399999999999998,0.161,0
0.212,-0.195,0
-0.184,-0.07,0
0.349,-0.22,0
0.013999999999999999,-0.106,0
-0.18899999999999997,-0.10099999999999999,0
0.10400000000000001,-0.13,0
0.111,-0.156,0
-0.263,0.16,0
-0.023,0.11699999999999999,0
-0.243,0.14300000000000002,0
-0.139,0.13699999999999998,0
0.126,-0.12300000000000001,0
0.17600000000000002,0.071,0
0.295,-0.18600000000000003,0
0.09,-0.128,0
0.294,0.012,0
0.13,-0.163,0
-0.253,0.185,0
-0.14800000000000002,0.11900000000000001,0
0.22899999999999998,-0.174,0
-0.013000000000000001,0.14400000000000002,1
-0.013000000000000001,0.14400000000000002,0
-0.223,0.154,0
-0.223,-0.08,0
-0.023,0.166,0
-0.075,-0.07400000000000001,0
0.127,-0.145,0
-0.22899999999999998,0.128,0
0.03,-0.13699999999999998,0
-0.302,-0.111,0
-0.038,-0.16699999999999998,0
-0.034,-0.086,0
0.001,0.12,0
-0.226,-0.062,0
0.2,-0.153,0
0.2,-0.153,0
0.011000000000000001,-0.109,0
-0.2,0.156,0
0.175,-0.146,0
-0.289,0.20199999999999999,0
0.046,0.087,0
0.23600000000000002,-0.136,0
0.037000000000000005,0.127,0
-0.018000000000000002,0.131,0
-0.002,-0.139,0
0.303,0.033,0
